size	job	temperature	energy	energy^2	magnetization	magnetization^2
20	02	3.9  -230.44542183126748        54215.689724110358       -3.2435025989604158        1868.4334266293483     
20	02	3.1  -309.49220311875251        97267.512195121948      -0.82207117153138742        3632.2814874050382     
20	02	2.48  -453.37544982007199        207974.07117153140       -46.810075969612157        24185.788084766093     
20	02	2.74  -378.73490603758495        145120.92123150741        17.732107157137147        8563.2562974810080     
20	02	2.88  -346.53018792483005        121533.76089564174        6.4894042383046777        4630.1111555377847     
20	02	0.7  -799.95521791283488        639928.70691723307       -399.98880447820869        159991.06597361056     
20	02	1.64  -766.98280687724912        588575.07876849256       -390.50939624150340        152531.93442622951     
20	02	1.82  -739.50419832067178        547476.10715713713       -381.29548180727710        145474.27748900439     
20	02	2.68  -392.28948420631747        155839.60975609755        20.641343462614955        11376.521391443423     
20	02	0.3  -800.00000000000000        640000.00000000000       -400.00000000000000        160000.00000000000     
20	02	1.0  -798.84526189524195        638162.84686125547       -399.70731707317071        159766.53498600560     
20	02	2.9  -344.15193922431030        119869.25549780088        3.5601759296281488        5761.4458216713310     
20	02	2.92  -339.94082367053181        116957.87604958017       -1.8536585365853659        5580.1615353858460     
20	02	0.5  -800.00000000000000        640000.00000000000       -400.00000000000000        160000.00000000000     
20	02	2.12  -657.48740503798479        434099.67852858856       -343.03878448620554        118523.75209916034     
20	02	2.16  -644.10235905637740        416700.55177928827       -337.93922431027590        114957.11315473811     
20	02	1.92  -720.12475009996001        519383.77289084368       -374.09516193522592        140085.12435025990     
20	02	2.3  -555.27069172331062        312247.58736505400        68.589364254298275        67847.189124350261     
20	02	2.84  -357.06037584966015        129131.98880447821        9.5961615353858457E-002   6121.2570971611358     
20	02	2.86  -351.92802878848460        125513.29548180728       -9.3250699720111960        6327.4450219912032     
20	02	2.02  -690.75889644142342        478330.68372650939       -361.34666133546580        130882.85645741703     
20	02	2.28  -561.15313874450214        318832.79328268691       -111.55857656937225        70736.214314274286     
20	02	3.3  -287.54898040783689        84010.223110755702        3.8512594962015192        2978.0247900839663     
20	02	1.98  -704.18552578968411        497000.21431427432       -366.85725709716115        134857.47620951620     
20	02	2.24  -597.49380247900842        359573.91123550577        300.87325069972013        93366.758896441417     
20	02	1.68  -762.79088364654137        582221.40263894445       -389.30107956817272        151593.70011995203     
20	02	1.9  -725.51139544182331        527159.56817273085       -375.87924830067971        141420.87005197920     
20	02	2.56  -428.27189124350258        185730.70611755297       -13.169132347061176        17127.421031587364     
20	02	1.1  -797.56257497001195        636125.18512594968       -399.37624950019995        159502.67892842862     
20	10	2.94  -331.06437425029986        111124.93242702918       -6.9156337465013991        5118.9028388644538     
20	10	2.66  -398.19592163134746        160514.66133546582        24.525389844062374        12296.660535785686     
20	10	2.64  -401.03478608556577        162808.91803278690        23.915233906437425        12412.353458616553     
20	10	1.86  -733.16593362654942        538177.65053978411       -379.41463414634148        144044.72451019593     
20	10	2.5  -444.16793282686928        199384.29748100758       -15.330667732906837        18187.862455017992     
20	10	1.2  -795.59056377449019        632997.93042782892       -398.85965613754496        159091.40343862455     
20	10	1.74  -754.88364654138343        570282.37025189924       -386.66853258696523        149564.87325069972     
20	10	2.34  -537.65373850459821        292797.79928028787        102.76529388244703        61690.914034386245     
20	10	1.66  -765.10835665733703        585712.54378248705       -389.97520991603358        152114.66133546582     
20	10	2.38  -487.77449020391845        240892.16793282688        10.646941223510595        30779.972810875650     
20	10	1.88  -728.50379848060777        531403.11235505797       -377.12834866053578        142341.98000799681     
20	10	2.42  -486.66293482606955        240064.62694922031        1.2395041983206718        38824.233506597360     
20	10	2.76  -372.83326669332268        140690.60375849661        23.441823270691724        8399.9296281487404     
20	10	2.06  -680.92443022790883        465118.25989604159       -357.67213114754099        128291.36985205917     
20	10	0.4  -800.00000000000000        640000.00000000000       -400.00000000000000        160000.00000000000     
20	10	2.58  -424.06557377049182        182012.94842063176       -37.036385445821672        17764.481407437026     
20	10	2.0  -698.39584166333464        488791.14594162337       -365.22830867652937        133613.50819672132     
20	10	2.2  -626.78448620551774        395334.45501799282       -325.53058776489405        107478.21511395441     
20	10	0.1  -800.00000000000000        640000.00000000000       -400.00000000000000        160000.00000000000     
20	10	3.4  -275.41783286685325        77115.912035185931        4.6749300279888049        2429.3130747700920     
20	10	2.96  -332.72930827668932        112241.44582167132        4.1895241903238700        4818.5829668132747     
20	10	2.78  -367.02439024390242        136462.29188324671      -0.76769292283086765        6694.3526589364255     
20	10	2.1  -663.92323070771693        442640.05757696921       -345.18672530987607        120144.58536585367     
20	10	2.72  -381.29708116753301        147102.52858856457        2.1479408236705320        8565.8856457417041     
20	10	2.14  -654.40383846461418        430099.96001599362       -342.99960015993605        118490.42942822872     
20	10	1.84  -736.82207117153143        543535.21311475406       -380.61575369852056        144950.90923630548     
20	10	1.3  -792.01439424230307        627356.51339464216       -397.89604158336664        158326.61015593761     
20	10	1.7  -758.98120751699321        576432.51179528190       -388.04638144742103        150622.65333866453     
20	10	2.62  -407.32986805277886        167976.28468612555       -15.918432626949221        13205.076369452219     
20	10	0.8  -799.84006397441021        639745.43302678934       -399.96001599360255        159968.09596161536     
20	10	0.6  -799.99680127948818        639994.90763694525       -399.99920031987205        159999.36185525788     
20	10	2.44  -466.90443822471013        220719.21311475409        21.452219112355056        26432.748500599759     
20	10	2.18  -627.17632946821277        395716.24790083966       -318.98920431827270        104030.82926829268     
20	10	2.7  -383.62574970011997        148885.07317073172       -3.2866853258696520        9439.4434226309477     
20	10	2.08  -676.85405837664939        459656.01599360257       -354.89244302279087        126398.74450219912     
20	10	1.76  -749.06517393042782        561648.80607756902       -384.17353058776490        147688.17752898840     
20	10	1.8  -744.50219912035186        554823.48500599759       -383.03718512594963        146794.39264294281     
20	10	2.54  -429.59296281487406        186896.85725709717       -11.002798880447822        19423.425829668133     
20	10	2.4  -493.97520991603358        246607.85285885647        161.23070771691323        39783.835265893642     
20	10	1.62  -769.23150739704113        592030.81007596967       -391.21791283486607        153084.03038784486     
20	10	4.0  -224.19672131147541        51346.482207117151       0.29348260695721712        1672.1679328268692     
20	10	2.32  -562.01519392243108        319213.63934426231        161.00519792083168        78351.301079568177     
20	10	0.9  -799.54258296681326        639272.03518592566       -399.88484606157539        159908.12634946022     
20	10	1.72  -756.82686925229905        573191.77928828471       -387.38504598160733        150113.12754898041     
20	10	1.78  -746.17992802878848        557326.42622950824       -383.66173530587764        147277.42023190725     
20	10	3.2  -301.14354258296680        92128.447820871646       -3.5881647341063574        3286.6549380247902     
20	10	1.94  -712.11355457816876        508137.79448220710       -369.31067572970812        136716.96921231507     
20	10	2.36  -519.27548980407835        272575.52019192325       -68.012794882047174        51391.376249500201     
20	10	2.26  -597.26989204318272        359052.11035585764       -306.42143142742901        95528.303878448627     
20	10	3.8  -237.18192722910837        57357.728908436628        1.0411835265893643        1828.3310675729708     
20	10	1.4  -787.52179128348655        620304.88924430229       -396.63654538184727        157329.96721311475     
20	10	2.8  -364.97560975609758        134692.17752898840       -1.0763694522191123        5964.3886445421831     
20	10	3.7  -243.65133946421432        60463.117153138744        1.0115953618552580        2104.1935225909638     
20	10	2.98  -328.85565773690524        109704.00319872051       -9.3946421431427432        5220.1103558576569     
20	10	2.82  -359.41463414634148        130621.00599760097       -3.7800879648140744        6110.0855657736902     
20	10	1.96  -707.79688124750101        501915.21471411438       -368.96041583366656        136322.63094762096     
20	10	2.04  -685.67293082766889        471556.65093962417       -358.65653738504597        129034.34466213515     
20	10	3.6  -255.00359856057577        66240.415833666528       -6.0759696121551379        2340.4014394242304     
20	10	2.46  -462.04078368652540        215851.94402239105        21.945621751299480        28933.676129548181     
20	10	2.22  -613.03798480607759        378509.28108756500       -311.12275089964015        99603.552179128354     
20	10	3.0  -326.75249900039984        108247.97760895641        8.7405037984806082        4831.3986405437827     
20	10	2.6  -412.52938824470215        172225.13874450221       -51.686525389844064        15192.006397441024     
20	10	1.6  -771.60975609756099        595643.55377848865       -391.99760095961614        153688.16793282688     
20	10	0.2  -800.00000000000000        640000.00000000000       -400.00000000000000        160000.00000000000     
20	10	2.52  -436.71491403438625        193029.24590163934       -20.138344662135147        17488.721311475409     
20	10	3.5  -264.48140743702521        71140.254298280692       -1.6409436225509797        2408.1343462614955     
20	10	3.9  -230.43262694922032        54204.570971611356        1.9144342263094762        1733.8568572570971     
20	10	3.1  -312.79488204718115        99285.591363454616       0.78048780487804881        4252.8812475010000     
20	10	2.48  -456.48940423830470        211448.37425029988        92.982007197121149        29404.772491003598     
20	10	2.74  -375.40343862455018        142624.87644942023        14.698920431827268        7827.4178328668531     
20	10	2.88  -350.40703718512594        124289.43302678928       -5.4890043982407040        7104.1119552179125     
20	10	0.7  -799.95521791283488        639928.70691723307       -399.98880447820869        159991.06597361056     
20	10	1.64  -766.51579368252703        587842.49500199920       -390.41983206717310        152459.12834866054     
20	10	1.82  -739.90403838464613        548059.33626549377       -381.52578968412632        145647.34746101560     
20	10	2.68  -389.22191123550579        153194.40863654538        20.569372251099558        8890.5333866453420     
20	10	0.3  -800.00000000000000        640000.00000000000       -400.00000000000000        160000.00000000000     
20	10	1.0  -798.91083566573366        638267.34906037583       -399.72011195521793        159776.78048780488     
20	10	2.9  -341.98960415833665        118435.12834866054       -8.7556977209116358        5820.7580967612957     
20	10	2.92  -339.83366653338663        116862.93162734905       -4.5197920831667329        5242.1271491403440     
20	10	0.5  -800.00000000000000        640000.00000000000       -400.00000000000000        160000.00000000000     
20	10	2.12  -657.73050779688128        434509.29388244700       -343.09956017592964        118836.78528588565     
20	10	2.16  -638.76529388244705        410581.91763294680       -326.41343462614952        109224.78688524591     
20	10	1.92  -720.07037185125955        519325.95281887247       -373.94002399040386        139984.91483406638     
20	10	2.3  -560.73410635745699        317330.77648940426       -269.96401439424233        76202.757297081174     
20	10	2.84  -353.76889244302276        126840.70691723311        10.349460215913634        6593.8040783686529     
20	10	2.86  -348.38864454218310        122878.05517792882       -3.2171131547381049        5080.3310675729708     
20	10	2.02  -694.36385445821668        483332.34386245499       -363.31067572970812        132271.02758896441     
20	10	2.28  -580.00639744102364        339225.49380247900       -288.75009996001597        85936.825269892041     
20	10	3.3  -286.13194722111155        83153.311475409835        4.8140743702518991        2762.5429828068773     
20	10	1.98  -701.45861655337865        493187.71691323473       -366.29348260695724        134462.41343462616     
20	10	2.24  -586.95081967213116        348033.09396241501       -285.91283486605357        87057.912834866060     
20	10	1.68  -761.49860055977604        580266.80527788890       -388.73970411835268        151161.82167133148     
20	10	1.9  -724.01919232307080        524955.22111155535       -375.45461815273893        141093.18832467013     
20	10	2.56  -427.31387445021988        184877.80567772890       -45.350659736105555        18286.936425429827     
20	10	1.1  -797.56097560975604        636124.20631747297       -399.36985205917631        159497.72730907638     
20	09	2.94  -335.91363454618153        114420.21591363454       -9.0419832067173136        4818.3750499800080     
20	09	2.66  -396.41903238704521        158947.30747700919       -17.746501399440223        13328.578968412636     
20	09	2.64  -400.56777289084368        162245.75129948021        13.409836065573771        11605.621751299481     
20	09	1.86  -730.31267493002804        534099.70411835262        377.75289884046384        142830.19912035187     
20	09	2.5  -448.49900039984004        203561.83926429428       -43.571371451419431        24812.027189124350     
20	09	1.2  -795.22910835665732        632428.40463814477        398.75649740103961        159009.58176729307     
20	09	1.74  -754.38784486205520        569526.85805677727        386.45821671331470        149403.20511795281     
20	09	2.34  -540.06077568972410        295026.95561775292        144.44222311075569        64462.392642942825     
20	09	1.66  -762.85325869652138        582284.98680527788        389.19552179128351        151511.03238704518     
20	09	2.38  -486.37345061975208        239122.26469412236        48.573370651739303        28843.878448620551     
20	09	1.88  -728.57097161135550        531622.49340263894        377.01799280287884        142298.36545381846     
20	09	2.42  -478.45981607357055        231817.70491803277       -92.763694522191130        32393.648940423831     
20	09	2.76  -370.25189924030389        138809.02678928428        16.307077169132349        8355.1699320271891     
20	09	2.06  -679.87684926029590        463662.61815273890        355.97121151539386        127130.39264294282     
20	09	0.4  -800.00000000000000        640000.00000000000        400.00000000000000        160000.00000000000     
20	09	2.58  -410.48220711715317        170314.37664934027       -6.5421831267493005        11573.650539784087     
20	09	2.0  -701.08756497401043        492648.50219912035        366.14314274290285        134311.07556977210     
20	09	2.2  -614.53498600559772        380606.46461415436       -262.13514594162336        99036.331067572974     
20	09	0.1  -800.00000000000000        640000.00000000000        400.00000000000000        160000.00000000000     
20	09	3.4  -273.49540183926428        75963.131547381054        2.7293082766893244        2729.4122351059577     
20	09	2.96  -332.98520591763292        112296.97560975610        2.6685325869652141        4731.7664934026388     
20	09	2.78  -367.06597361055577        136468.10075969613       -5.3458616553378651        7197.5417832866851     
20	09	2.1  -665.54818072770888        444613.34826069570        348.95401839264292        122311.34586165534     
20	09	2.72  -378.45501799280288        144846.22151139544        7.7425029988004797        8637.5433826469416     
20	09	2.14  -643.75689724110350        416481.09396241501        332.33426629348259        111950.06157536985     
20	09	1.84  -737.49860055977604        544548.88124750101        380.10155937624950        144593.57856857256     
20	09	1.3  -792.31187524990003        627827.59536185523        397.96001599360255        158377.48260695723     
20	09	1.7  -759.20991603358652        576779.79688124754        388.06477409036387        150638.18792483007     
20	09	2.62  -404.54698120751698        165439.82726909238        15.205117952818872        12294.957217113155     
20	09	0.8  -799.86245501799283        639781.02838864457        399.96561375449818        159972.55977608956     
20	09	0.6  -799.99680127948818        639994.90763694525        399.99920031987205        159999.36185525788     
20	09	2.44  -475.03238704518191        228330.44062375050        126.69252299080368        34684.764494202318     
20	09	2.18  -627.87205117952817        396532.73410635744        322.39344262295083        105659.59696121552     
20	09	2.7  -381.85045981607357        147465.95441823269       -14.975609756097562        6636.0671731307475     
20	09	2.08  -666.69012395041989        446334.83566573373        346.02798880447818        120987.07716913235     
20	09	1.76  -753.13234706117555        567648.40943622554        385.98400639744102        149039.56337465014     
20	09	1.8  -742.86605357856854        552438.42303078773        382.32387045181929        146263.30907636945     
20	09	2.54  -433.22990803678528        189741.32586965215        15.573770491803279        17587.667333066773     
20	09	2.4  -502.25189924030389        255508.59336265494        144.60935625749701        47264.758096761296     
20	09	1.62  -769.59136345461820        592554.12714914035        391.28028788484608        153130.54618152740     
20	09	4.0  -222.15113954418231        50448.543782487002       0.45021991203518591        1705.6585365853659     
20	09	2.32  -519.89284286285488        273726.75249900040       -128.47341063574569        45692.810875649739     
20	09	0.9  -799.52818872451019        639249.06197520997        399.87924830067971        159903.66573370653     
20	09	1.72  -756.90043982407042        573345.50979608158        386.87485005997598        149748.76449420233     
20	09	1.78  -745.55297880847661        556437.62974810076        383.03398640543782        146807.01479408238     
20	09	3.2  -299.17632946821271        90812.558176729304        9.9960015993602561E-002   3254.2934826069572     
20	09	1.94  -714.77169132347058        511768.40623750503        371.87924830067971        138462.57177129149     
20	09	2.36  -511.58896441423428        265225.61535385845        2.7748900439824071        48320.223910435823     
20	09	2.26  -579.07077169132344        338773.50819672132       -19.303478608556578        82451.261095561771     
20	09	3.8  -238.61815273890443        58106.357457017191        4.7181127548980406        1863.0915633746501     
20	09	1.4  -787.16353458616550        619736.47660935624        396.52858856457419        157244.05757696921     
20	09	2.8  -363.21951219512198        133650.23910435825       -11.292283086765293        7288.1647341063572     
20	09	3.7  -246.05037984806077        61677.325869652137        1.4338264694122351        1966.6421431427430     
20	09	2.98  -330.35905637744901        110576.87005197920        7.6913234706117555        4463.3730507796881     
20	09	2.82  -361.28428628548579        132225.29868052778       -23.724910035985605        7083.8256697321076     
20	09	1.96  -705.83286685325868        499261.56897241104        367.89284286285488        135605.44422231108     
20	09	2.04  -689.10675729708112        476212.48460615752        360.42463014794083        130319.11235505798     
20	09	3.6  -255.73930427828867        66590.752499000402       -3.2163134746101560        2387.1955217912837     
20	09	2.46  -459.39704118352660        213842.61655337864        35.445021991203518        24667.787285085964     
20	09	2.22  -607.88804478208715        372345.38504598162       -306.87405037984809        97044.455817672933     
20	09	3.0  -327.31387445021988        108654.63094762096       -6.5637744902039188        5344.7612954818069     
20	09	2.6  -416.64134346261494        175549.54978008795        24.104758096761294        16180.012794882046     
20	09	1.6  -771.31227508996403        595202.66773290688        391.73530587764895        153487.62415033986     
20	09	0.2  -800.00000000000000        640000.00000000000        400.00000000000000        160000.00000000000     
20	09	2.52  -434.63254698120750        191028.44622151140        40.802878848460615        17380.554978008797     
20	09	3.5  -264.35985605757696        71083.368252698914      -0.39264294282287088        2459.4210315873652     
20	09	3.9  -229.76089564174330        53950.528588564572       -2.4542183126749300        1740.5949620151939     
20	09	3.1  -315.67213114754099        101053.35145941624        2.4542183126749300        4612.3838464614155     
20	09	2.48  -463.81927229108356        217758.17672930827       -132.78368652538984        32276.766093562575     
20	09	2.74  -380.89244302279087        146722.21991203519       -12.908436625349861        9621.6169532187123     
20	09	2.88  -350.85805677728911        124570.57497001199        7.5753698520591763        5373.3434626149538     
20	09	0.7  -799.95201919232306        639923.61455417832        399.98800479808079        159990.42782886844     
20	09	1.64  -767.03878448620549        588670.71411435422        390.47500999600157        152504.89724110355     
20	09	1.82  -740.53738504598164        549029.80247900845        381.56577369052377        145688.50539784087     
20	09	2.68  -392.55497800879647        155833.59616153539        3.2906837265093962        10128.599760095962     
20	09	0.3  -800.00000000000000        640000.00000000000        400.00000000000000        160000.00000000000     
20	09	1.0  -798.82127149140342        638125.33866453415        399.69852059176327        159759.58256697320     
20	09	2.9  -343.43222710915632        119486.65013994402       -6.4462215113954420        5068.0511795281891     
20	09	2.92  -337.44742103158734        115369.02678928428        2.9532187125149938        4758.1399440223913     
20	09	0.5  -800.00000000000000        640000.00000000000        400.00000000000000        160000.00000000000     
20	09	2.12  -649.82007197121152        424499.08996401442        333.20511795281885        113040.66693322670     
20	09	2.16  -637.71771291483401        408878.81007596961        331.90483806477408        111244.32307077169     
20	09	1.92  -719.38264694122347        518482.00239904039        373.78888444622152        139916.37744902039     
20	09	2.3  -542.22950819672133        297910.51259496203       -9.7105157936825268        60040.820471811276     
20	09	2.84  -355.54258296681326        127946.67732906838       -19.943222710915634        6109.7433026789286     
20	09	2.86  -349.50179928028791        123757.14034386245       -4.2143142742902837        5586.1687325069970     
20	09	2.02  -692.14714114354263        480238.05517792882        362.30227908836463        131531.04678128750     
20	09	2.28  -573.17233106757294        331829.39304278290        128.71811275489804        80184.348660535790     
20	09	3.3  -285.11315473810475        82630.275889644137      -0.23670531787285087        3175.7313074770091     
20	09	1.98  -705.50659736105558        498776.75809676130        368.36465413834469        135902.84526189524     
20	09	2.24  -598.02798880447824        360337.82966813276       -302.42862854858055        93692.991603358663     
20	09	1.68  -762.37345061975213        581559.50419832068        389.12514994002402        151456.09436225510     
20	09	1.9  -725.03958416633350        526458.79888044787        376.19192323070774        141642.39264294281     
20	09	2.56  -426.06957217113154        183579.13794482208       -9.8712514994002394        16771.896041583368     
20	09	1.1  -797.60895641743298        636199.56817273085        399.38104758096762        159506.60055977610     
20	03	2.94  -333.89844062375050        112929.50979608156        1.4210315873650541        4700.0639744102355     
20	03	2.66  -397.91283486605357        160302.28548580568       -12.163134746101559        11857.701719312276     
20	03	2.64  -399.86885245901641        161818.05037984805      -0.12794882047181128        11207.184326269493     
20	03	1.86  -731.85445821671328        536354.13674530189       -378.22231107556979        143188.65573770492     
20	03	2.5  -444.80927628948422        200239.74410235905       -24.419032387045181        21231.782487005199     
20	03	1.2  -795.30907636945221        632556.89084366255       -398.77329068372649        159023.10755697722     
20	03	1.74  -753.48420631747297        568217.21871251496       -386.00000000000000        149059.51059576171     
20	03	2.34  -542.17033186725314        297392.42862854857       -104.16633346661335        68486.087165133940     
20	03	1.66  -763.24990003998403        582906.40863654541       -389.19632147141141        151515.99520191923     
20	03	2.38  -498.85005997600962        252223.79528188726        7.7305077968812475        40212.975609756097     
20	03	1.88  -726.61655337864852        528714.11435425829       -376.25189924030389        141691.85605757698     
20	03	2.42  -495.43062774890046        248572.90363854458        164.87005197920831        44502.691723310672     
20	03	2.76  -374.34946021591361        141965.43462614954       -26.305477808876450        9733.3114754098369     
20	03	2.06  -670.59576169532193        451900.36625349859       -344.13834466213513        121050.38464614154     
20	03	0.4  -800.00000000000000        640000.00000000000       -400.00000000000000        160000.00000000000     
20	03	2.58  -417.16273490603760        175762.50779688125        4.7285085965613751        12939.939224310276     
20	03	2.0  -696.95641743302679        486955.04198320670       -363.60335865653741        132614.97640943623     
20	03	2.2  -619.90883646541386        386835.23070771690        314.79728108756495        101395.42902838865     
20	03	0.1  -800.00000000000000        640000.00000000000       -400.00000000000000        160000.00000000000     
20	03	3.4  -274.49660135945624        76597.591363454616       -2.0863654538184728        2870.1591363454618     
20	03	2.96  -334.74610155937626        113434.60055977610       -7.2203118752498998        5040.4942023190724     
20	03	2.78  -366.01999200319869        135544.01599360254       -1.9488204718112754        7005.9864054378249     
20	03	2.1  -665.43942423030785        444571.89284286287       -348.60535785685727        122148.18552578968     
20	03	2.72  -382.58136745301880        148053.97520991604       -13.515393842463014        8429.3434626149538     
20	03	2.14  -651.95041983206715        426620.63494602160        342.11435425829666        117622.80047980808     
20	03	1.84  -736.77728908436620        543473.82327069168       -380.52778888444624        144890.41823270693     
20	03	1.3  -791.95041983206715        627255.90723710519       -397.87445021991203        158309.40263894442     
20	03	1.7  -758.67572970811671        575967.41143542586       -387.81447421031589        150447.43382646941     
20	03	2.62  -403.40983606557376        164697.23150739705       -7.0155937624950022        10350.824470211915     
20	03	0.8  -799.75529788084771        639610.55577768898       -399.93842463014795        159950.87245101959     
20	03	0.6  -799.97760895641738        639964.35345861653       -399.99440223910437        159995.53298680528     
20	03	2.44  -466.06957217113154        219810.89164334265        35.731307477009196        27875.848060775690     
20	03	2.18  -619.45461815273893        386352.44142343063        316.61335465813676        102331.93922431028     
20	03	2.7  -386.87564974010394        151363.23710515792        5.3506597361055581        8574.9652139144346     
20	03	2.08  -672.23830467812877        453251.46101559378       -350.80127948820473        123556.64614154339     
20	03	1.76  -750.58296681327465        563874.73810475809       -385.17233106757300        148422.73330667734     
20	03	1.8  -744.66053578568574        555090.14954018395       -382.94362255097963        146729.29388244703     
20	03	2.54  -437.78488604558174        194005.00279888045       -68.337465013994404        22517.201119552181     
