size	B	temperature	job	energy	energy^2	magnetization	magnetization^2	aceptados
20	0.0	2.94	02  -337.70171029828970        115499.92878807121        5.4695045304954695        4919.7360202639793       0.44687700000000002     
20	0.0	2.94	10  -338.37559362440635        115983.06835293164        3.4713365286634712        4743.9649840350157       0.44714399999999999     
20	0.0	2.94	09  -335.17832082167916        113863.11314488685        4.9159650840349158        4755.2938167061830       0.45070700000000002     
20	0.0	2.94	03  -338.25760174239826        115792.59807940193       -6.8861351138648859        5317.9891660108342       0.44682600000000000     
20	0.0	2.94	07  -335.96260803739199        114274.57980542019        3.3960966039033962        4902.7995212004789       0.44767000000000001     
20	0.0	2.94	05  -336.59605940394061        114658.50209349791       -4.6022473977526026        5446.8740651259350       0.44817600000000002     
20	0.0	2.94	04  -336.75517924482074        114849.28731071269       -2.1032958967041031        4510.4435975564029       0.44824000000000003     
20	0.0	2.94	01  -337.10321489678512        115131.74909225090       -1.0085529914470086        4852.4209035790964       0.44785500000000000     
20	0.0	2.94	08  -338.52309747690254        116098.51425348574        15.083950916049083        6208.4075075924920       0.44713700000000001     
20	0.0	2.94	06  -338.51348148651851        116126.48084951915       -14.741479258520741        6157.9813900186100       0.44602999999999998     
20	0.0	2.66	02  -396.52026747973252        159145.39819860179        30.686027313972687        10335.100356899644       0.37570999999999999     
20	0.0	2.66	10  -393.94134205865794        157029.02149897849        8.9965150034849959        10168.243751756248       0.37853700000000001     
20	0.0	2.66	09  -392.17250782749215        155636.12610787389        11.433822566177433        10948.375551624449       0.38007000000000002     
20	0.0	2.66	03  -399.67521632478366        161785.28234271766       -32.580241419758579        12168.446539553461       0.37187399999999998     
20	0.0	2.66	07  -397.85275414724583        160128.40201559800        6.5045214954785049        11283.182204817795       0.37507499999999999     
20	0.0	2.66	05  -396.51383148616850        159147.70659629340       -27.869758130241870        12432.843187156814       0.37572100000000003     
20	0.0	2.66	04  -400.74854325145674        162475.18930081069        23.787490212509788        13495.348092651908       0.37112600000000001     
20	0.0	2.66	01  -394.86403713596286        157892.80293919705       0.49439750560249440        11365.043798956201       0.37668499999999999     
20	0.0	2.66	08  -390.96929303070698        154574.61478538520       -10.532215467784532        8674.5680494319513       0.38067800000000002     
20	0.0	2.66	06  -397.08997091002908        159693.96414603584       -17.746848253151747        12992.292659707340       0.37508799999999998     
20	0.0	2.64	02  -396.97004702995298        159286.10191389808        5.6308923691076309        9261.7283502716491       0.37421900000000002     
20	0.0	2.64	10  -402.73196526803474        164315.84822815176        21.654620345379655        13731.403120596879       0.36764100000000000     
20	0.0	2.64	09  -399.31070468929533        161446.95333704667       -6.0595319404680597        13140.881727118272       0.37090299999999998     
20	0.0	2.64	03  -403.47810052189948        164684.12939587061       -6.1822958177041825        13740.336383663616       0.36896600000000002     
20	0.0	2.64	07  -407.49482850517148        168257.04164695836        19.754920245079756        16326.436929563071       0.36258299999999999     
20	0.0	2.64	05  -401.90717409282593        163616.74463925537        6.5027314972685026        11737.847522152479       0.36942000000000003     
20	0.0	2.64	04  -400.94430305569693        162430.03545796455        8.2633297366702632        10953.775090224910       0.36944500000000002     
20	0.0	2.64	01  -402.00404199595800        163726.79036920963       -22.554917445082555        13150.444353555646       0.36739100000000002     
20	0.0	2.64	08  -403.88162811837191        165079.59492040507        7.0917189082810914        11082.766185233815       0.36765700000000001     
20	0.0	2.64	06  -399.30736869263131        161261.19141080859       -15.797458202541797        11589.403870596130       0.37069299999999999     
20	0.0	1.86	02  -731.73340026659969        536195.66580433422       -377.86613613386385        142931.21852878146        5.1124999999999997E-002
20	0.0	1.86	10  -733.51550248449746        538729.35127064877       -379.07477292522708        143809.82534217465        4.9711999999999999E-002
20	0.0	1.86	09  -732.31751968248034        537020.30315569683       -378.39263160736840        143314.41916958083        5.1021999999999998E-002
20	0.0	1.86	03  -731.44242855757147        535717.64572235430       -378.16275583724416        143129.09993890006        5.1300999999999999E-002
20	0.0	1.86	07  -734.00966599033404        539430.47951352049       -379.31851068148933        143982.75612524388        4.9418999999999998E-002
20	0.0	1.86	05  -732.09025990974010        536661.76996223000       -378.26860573139425        143211.78897221104        5.0645999999999997E-002
20	0.0	1.86	04  -732.26626773373232        536903.94770405232       -378.56997543002456        143439.11979688020        5.0528999999999998E-002
20	0.0	1.86	01  -733.45459854540150        538648.20658379339       -378.90271309728689        143679.30415269584        4.9826000000000002E-002
20	0.0	1.86	08  -733.05884694115309        538033.55804644199       -379.22165277834722        143909.56415443585        4.9352000000000000E-002
20	0.0	1.86	06  -734.01184998815006        539463.03813696187       -379.26284073715925        143944.81396718603        4.9785000000000003E-002
20	0.0	2.5	02  -449.56507843492159        204565.36205863795       -65.513300486699507        26183.791524208475       0.31680000000000003     
20	0.0	2.5	10  -456.89767910232092        211652.96716303282       -12.988747011252988        29781.476738523263       0.30973899999999999     
20	0.0	2.5	09  -444.15246784753214        199574.45840954158        50.114507885492117        20390.845765154234       0.32126700000000002     
20	0.0	2.5	03  -440.82879917120084        196657.80475019524        10.102579897420103        20730.367881632119       0.32402500000000001     
20	0.0	2.5	07  -440.49311950688048        196333.32235467766        72.149197850802153        19602.427769572230       0.32416499999999998     
20	0.0	2.5	05  -440.56497943502058        196275.94137205862        62.457429542570459        20318.932721067278       0.32497900000000002     
20	0.0	2.5	04  -448.27934772065225        203473.03852696146        1.5988184011815989        22861.344810655188       0.31738800000000000     
20	0.0	2.5	01  -449.73041826958172        204693.76210623790       -71.450148549851448        24516.979339020661       0.31609300000000001     
