size	B	temperature	job	energy	energy^2	magnetization	magnetization^2	aceptados
40	0.0	2.5	01  -1772.8611644273833        3151779.0044785668       -99.282149712092135        113376.14843250161       0.32252993549401288     
40	0.0	2.5	08  -1762.2495201535510        3113709.1541906591        35.413947536788228        71937.010876519518       0.32512233497553300     
40	0.0	2.5	06  -1770.5220729366604        3143568.6705054385        9.1119641714651305        98089.635316698652       0.32284093543181291     
40	0.0	1.2	02  -3181.7824696097250        10123888.690978887        1595.2418426103648        2544807.4229046707        2.9915994016801195E-003
40	0.0	1.2	10  -3181.7875879718490        10123926.863723608        1595.2616762635957        2544870.9916826617        2.9405994118801176E-003
40	0.0	1.2	09  -3181.9219449776074        10124779.434420986        1595.2783109404991        2544924.2047344851        2.9907994018401195E-003
40	0.0	1.2	03  -3182.1522712731926        10126242.548944337        1595.3550863723608        2545168.5271912990        2.9593994081201186E-003
40	0.0	1.2	07  -3181.8541266794628        10124350.960972488        1595.2783109404991        2544923.9181062062        2.9773994045201192E-003
40	0.0	1.2	05  -3181.7479206653870        10123665.975687779        1595.2616762635957        2544870.2802303261        3.0031993993601203E-003
40	0.0	1.2	04  -3182.4401791426744        10128075.879718490        1595.4197056941778        2545374.8854766474        2.9117994176401166E-003
40	0.0	1.2	01  -3181.5764555342289        10122577.126039667        1595.1970569417786        2544664.4721689061        3.0171993965601206E-003
40	0.0	1.2	08  -3181.5764555342289        10122583.175943699        1595.1983365323097        2544669.0223928341        2.9607994078401185E-003
40	0.0	1.2	06  -3181.7069737683942        10123417.223288547        1595.2303262955854        2544771.3768394114        2.9761994047601192E-003
40	0.0	2.15	02  -2577.5866922584773        6651957.0569417784        1344.6423544465772        1811832.5271912988       0.12680997463800509     
40	0.0	2.15	10  -2582.4184261036467        6677684.9750479851        1345.7799104286628        1815923.9897632757       0.12599237480152503     
40	0.0	2.15	09  -2584.7242482405632        6688703.0991682662        1346.6090850927703        1817535.5214331413       0.12538157492368501     
40	0.0	2.15	03  -2576.8099808061420        6648366.5003198972        1343.2591170825335        1809237.6199616124       0.12709377458124507     
40	0.0	2.15	07  -2594.4222648752398        6738168.3787587974        1358.8080614203454        1849590.6884197057       0.12336177532764493     
40	0.0	2.15	05  -2596.4286628278951        6748966.1471529109        1360.8234165067179        1855087.3512476007       0.12284217543156492     
40	0.0	2.15	04  -2590.0870121561102        6716645.8093410106        1352.4440179142675        1833111.8873960332       0.12419037516192497     
40	0.0	2.15	01  -2579.7018554062702        6663018.3134996798        1344.7722328854766        1813031.5431861805       0.12615077476984504     
40	0.0	2.15	08  -2568.6449136276392        6606249.7146513117        1327.2597568777992        1768482.2635956495       0.12847677430464513     
40	0.0	2.15	06  -2571.4139475367883        6620116.3710812544        1339.3109404990403        1797784.3595649393       0.12817277436544514     
40	0.0	1.74	02  -3014.9443378119004        9091737.6992962249        1544.5534229046705        2385886.9980806140        3.3406793318641340E-002
40	0.0	1.74	10  -3013.5342290467051        9083196.2584772874        1544.4369801663468        2385513.3960332694        3.3815593236881353E-002
40	0.0	1.74	09  -3013.3474088291746        9082069.1746641081        1544.3058221369163        2385115.7799104284        3.3750193249961348E-002
40	0.0	1.74	03  -3014.8598848368524        9091024.8957133722        1545.1388355726167        2387655.8055022391        3.3390193321961338E-002
40	0.0	1.74	07  -3015.3781190019195        9094272.5323096607        1545.0153550863724        2387295.3154190658        3.3408593318281339E-002
40	0.0	1.74	05  -3016.5642994241844        9101494.8125399873        1545.5924504158670        2389082.1612284067        3.3357193328561331E-002
40	0.0	1.74	04  -3010.8483685220731        9067011.8285348695        1542.7607165706975        2380366.0588611644        3.4094793181041361E-002
40	0.0	1.74	01  -3015.3512476007677        9094199.0786948185        1544.9181062060140        2387009.7338451697        3.3345793330841332E-002
40	0.0	1.74	08  -3015.4062699936021        9094444.6525911707        1544.7197696737044        2386399.0185540626        3.3464193307161341E-002
40	0.0	1.74	06  -3016.4580934101086        9100821.0364683308        1545.0818937939860        2387519.1388355726        3.3439393312121340E-002
40	0.0	2.34	02  -2074.6577095329494        4318317.8451695461       -659.33589251439537        530563.80550223927       0.24495375100924979     
40	0.0	2.34	10  -2095.3486884197055        4405665.3768394114        328.92770313499682        649015.64171465125       0.23970375205924960     
40	0.0	2.34	09  -2087.4344209852848        4371127.9539347412       -422.10812539987205        614026.36084452970       0.24220975155804969     
40	0.0	2.34	03  -2059.1989763275751        4254292.8931541909       -621.51055662188105        508270.12539987202       0.24836795032640993     
40	0.0	2.34	07  -2029.8937939859245        4130539.4548944337        186.58285348688420        280873.58285348688       0.25537194892561021     
40	0.0	2.34	05  -2071.1375559820858        4304256.6142034549       -416.34229046705053        503688.97376839409       0.24555715088856983     
40	0.0	2.34	04  -2050.6794625719772        4221936.7472808706        387.68777991042867        379149.83749200258       0.25045434990913001     
40	0.0	2.34	01  -2093.4395393474088        4398005.8707613563       -261.19897632757517        614274.53103007039       0.24070515185896962     
40	0.0	2.34	08  -2044.9532949456175        4194162.3493282148       -384.35188739603325        372741.07741522713       0.25152194969561004     
40	0.0	2.34	06  -2078.2725527831094        4330458.9225847730       -46.106845809341010        482169.86692258477       0.24426515114696978     
40	0.0	1.66	02  -3058.8944337811899        9358170.5028790794        1559.2156110044787        2431301.9705694178        2.4823395035320994E-002
40	0.0	1.66	10  -3057.8618042226490        9351953.8579654507        1558.8822776711452        2430270.3326935382        2.5232394953521010E-002
40	0.0	1.66	09  -3058.9097888675624        9358221.6762635950        1559.2373640435060        2431361.8349328213        2.5071994985601004E-002
40	0.0	1.66	03  -3057.0441458733208        9346951.7901471537        1558.6148432501600        2429437.4267434422        2.5209194958161010E-002
40	0.0	1.66	07  -3056.8253358925144        9345559.1912987847        1558.5003198976328        2429077.3435700578        2.5391194921761017E-002
40	0.0	1.66	05  -3059.5969289827253        9362482.8611644283        1559.4632117722329        2432076.9328214973        2.5037594992481000E-002
40	0.0	1.66	04  -3058.2891874600127        9354510.3877159301        1559.0153550863724        2430680.3083813181        2.5163194967361007E-002
40	0.0	1.66	01  -3057.2949456174024        9348427.9053103011        1558.5694177863083        2429302.0780550223        2.5222994955401010E-002
40	0.0	1.66	08  -3056.7984644913627        9345400.8445297498        1558.3019833653232        2428465.0108765196        2.5359794928041014E-002
40	0.0	1.66	06  -3055.8592450415867        9339690.0217530392        1558.2603966730646        2428331.3998720408        2.5412994917401018E-002
40	0.0	2.38	02  -1963.6788227767115        3866819.8746001278        33.587971849008319        198246.99424184262       0.27211394557721086     
40	0.0	2.38	10  -1966.3390914907229        3879426.9277031352        154.56557901471530        265516.36084452976       0.27153054569389085     
40	0.0	2.38	09  -1954.9443378119001        3833330.2571976967       -359.36532309660907        239292.68841970569       0.27432834513433096     
40	0.0	2.38	03  -1973.4574536148432        3908937.6174024311        424.18873960332695        313175.35380678182       0.26954294609141077     
40	0.0	2.38	07  -2011.7824696097248        4061814.7664747280       -631.49136276391550        490298.25079974410       0.26056214788757043     
40	0.0	2.38	05  -1981.5099168266154        3938610.9277031352        373.03134996801026        342230.52079334611       0.26806914638617074     
40	0.0	2.38	04  -1984.4235444657709        3949503.7287268075       -521.36404350607802        381298.63339731283       0.26707614658477069     
40	0.0	2.38	01  -1991.8873960332694        3978910.2290467052       -577.92962252079337        439028.97760716570       0.26554474689105062     
40	0.0	2.38	08  -1993.0838131797825        3985411.8950735764       -279.27063339731285        372185.08253358927       0.26523054695389059     
40	0.0	2.38	06  -1948.7408829174665        3807460.8266154830       -71.523992322456820        166774.05502239283       0.27562934487413104     
40	0.0	1.88	02  -2912.5054382597568        8485704.1126039661        1508.3755598208572        2275697.0121561103        5.3953789209242160E-002
40	0.0	1.88	10  -2918.5694177863083        8521049.6839411389        1510.4420985284710        2281960.6641074857        5.3089389382122126E-002
40	0.0	1.88	09  -2913.3499680102368        8490532.2635956500        1508.6980166346768        2276661.6698656431        5.3629189274162145E-002
40	0.0	1.88	03  -2911.2386436340371        8478223.1657069735        1507.3947536788228        2272762.6052463213        5.4254589149082169E-002
40	0.0	1.88	07  -2914.4555342290469        8497209.1362763923        1509.1721049264236        2278125.2463211771        5.3459789308042141E-002
40	0.0	1.88	05  -2916.0537428023031        8506450.7434420977        1510.5892514395393        2282348.2597568780        5.3165589366882128E-002
40	0.0	1.88	04  -2912.7037747920667        8486857.9705694169        1507.5515035188739        2273254.5706973770        5.4092789181442162E-002
40	0.0	1.88	01  -2910.0537428023031        8471490.0524632111        1506.0946896992962        2268930.1727447216        5.4297989140402174E-002
40	0.0	1.88	08  -2907.7722328854766        8458146.6615483053        1506.0351887396034        2268648.1727447216        5.4891189021762196E-002
40	0.0	1.88	06  -2910.9942418426103        8476977.5662188102        1506.6500319897632        2270588.7421625080        5.4293389141322174E-002
40	0.0	2.42	02  -1885.8873960332694        3565914.7843889957       -33.334612923864363        161186.66410748562       0.29184074163185170     
40	0.0	2.42	10  -1886.8035828534869        3569296.0972488802       -21.548944337811900        91859.323096609092       0.29247714150457171     
40	0.0	2.42	09  -1876.0486244401791        3528861.6046065260       -12.512476007677543        94851.852847088929       0.29473714105257182     
40	0.0	2.42	03  -1889.7965451055661        3581340.8470889316        125.66922584772873        187650.08445297505       0.29115354176929165     
40	0.0	2.42	07  -1875.9936020473449        3528769.1413947535       -92.608445297504801        98236.277671145232       0.29435874112825178     
40	0.0	2.42	05  -1900.9033909149073        3622816.3378119003        79.713371721049270        178825.94753678824       0.28867194226561155     
40	0.0	2.42	04  -1900.2341650671785        3619543.5905310302        44.156110044785670        174397.95777351246       0.28882714223457157     
40	0.0	2.42	01  -1882.2776711452336        3552573.7581573897        2.9852847088931540        147424.31989763275       0.29314914137017173     
40	0.0	2.42	08  -1885.9091490722969        3566534.0601407550       -49.444017914267434        175304.20857325656       0.29227854154429167     
40	0.0	2.42	06  -1879.7543186180421        3542515.0403071018        211.66346769033910        123492.58605246322       0.29374174125165176     
40	0.0	2.25	02  -2352.9584133077415        5547094.3416506713       -1140.3563659628919        1322513.0531030071       0.17852776429444714     
40	0.0	2.25	10  -2364.9149072296864        5605291.2859884836        1170.1932181701854        1387404.7651951376       0.17581256483748703     
40	0.0	2.25	09  -2374.7383237364043        5651088.0818937942        1180.6577095329494        1410299.3934740883       0.17365756526848694     
40	0.0	2.25	03  -2301.4408189379396        5314080.3173384517       -983.40307101727444        1040897.1682661548       0.19020896195820761     
40	0.0	2.25	07  -2335.2156110044784        5468821.3793985927        1086.1017274472169        1236369.3422904671       0.18250256349948729     
40	0.0	2.25	05  -2250.0690978886755        5080402.5438259756       -80.410108765195133        733697.66730646195       0.20149715970056806     
40	0.0	2.25	04  -2327.4293026231608        5432362.5233525271       -1052.6468330134358        1173738.2789507357       0.18460596307880739     
40	0.0	2.25	01  -2344.5348688419704        5508014.5463851569       -1126.6142034548943        1289032.4043506079       0.18038376392324720     
40	0.0	2.25	08  -2346.1356365962893        5518357.8605246320        1115.4229046705054        1279214.0371081254       0.18001216399756720     
40	0.0	2.25	06  -2352.0166346769033        5543652.0588611644        1136.0134357005759        1313134.5348688420       0.17881276423744716     
40	0.0	2.76	02  -1482.6513115802943        2204464.5220729369        32.691618682021755        34324.111324376201       0.40603451879309627     
40	0.0	2.76	10  -1490.1113243761997        2227292.3557261676        3.3288547664747279        36029.925783749197       0.40374491925101613     
40	0.0	2.76	09  -1489.3269353806782        2225106.3800383876       -31.943058221369164        34563.988483685222       0.40393351921329618     
40	0.0	2.76	03  -1492.1369161868201        2233274.6103646834        14.326935380678183        36713.854126679464       0.40332151933569615     
40	0.0	2.76	07  -1488.8688419705695        2223240.8189379401       -25.365962891874599        33073.861804222652       0.40409351918129616     
40	0.0	2.76	05  -1486.7063339731285        2216790.9456174024        4.5758157389635317        31997.829814459372       0.40452691909461619     
40	0.0	2.76	04  -1485.4318618042225        2212660.0895713372       -51.998080614203452        38189.035188739603       0.40502491899501619     
40	0.0	2.76	01  -1488.2751119641714        2221351.6007677545       -7.8163787587971845        27186.795905310300       0.40411251917749619     
40	0.0	2.76	08  -1487.9117082533589        2220388.6116442736       -31.376839411388357        36521.108125399871       0.40419751916049618     
40	0.0	2.76	06  -1485.9129878438901        2214841.2591170827        16.694177863083812        27969.337172104926       0.40465431906913618     
40	0.0	2.06	02  -2711.2783109404991        7356732.3454894433        1417.3953934740882        2011048.1241202815        9.6650180669963864E-002
40	0.0	2.06	10  -2723.0595009596927        7420898.6052463213        1427.0543825975687        2038274.0729366604        9.4134981173003771E-002
40	0.0	2.06	09  -2714.1637875879719        7372847.9334612926        1417.5291106845809        2012383.6493921946        9.6143980771203841E-002
40	0.0	2.06	03  -2719.1644273832376        7400080.8547664750        1422.2827895073576        2025104.9033909149        9.5233380953323815E-002
40	0.0	2.06	07  -2711.2744721689060        7356494.5924504157        1418.7568777991044        2014692.1292386437        9.6637780672443871E-002
40	0.0	2.06	05  -2715.2795905310300        7378291.5163147794        1421.8976327575176        2023563.3960332694        9.5918180816363843E-002
40	0.0	2.06	04  -2717.3678822776710        7389630.8790786946        1422.8886756238003        2026516.1087651951        9.5040980991803803E-002
40	0.0	2.06	01  -2716.6142034548943        7386089.1106845811        1421.1541906589891        2021937.8809980806        9.5847580830483836E-002
40	0.0	2.06	08  -2716.7536788227767        7386519.6724248240        1420.3941138835573        2019419.3960332694        9.5512580897483823E-002
40	0.0	2.06	06  -2721.6570697376837        7413289.4126679460        1423.5099168266154        2028529.0492642354        9.4822181035563793E-002
40	0.0	0.4	02  -3200.0000000000000        10240000.000000000        1600.0000000000000        2560000.0000000000        0.0000000000000000     
40	0.0	0.4	10  -3200.0000000000000        10240000.000000000        1600.0000000000000        2560000.0000000000        0.0000000000000000     
40	0.0	0.4	09  -3200.0000000000000        10240000.000000000        1600.0000000000000        2560000.0000000000        0.0000000000000000     
40	0.0	0.4	03  -3200.0000000000000        10240000.000000000        1600.0000000000000        2560000.0000000000        0.0000000000000000     
40	0.0	0.4	07  -3200.0000000000000        10240000.000000000        1600.0000000000000        2560000.0000000000        0.0000000000000000     
40	0.0	0.4	05  -3200.0000000000000        10240000.000000000        1600.0000000000000        2560000.0000000000        0.0000000000000000     
40	0.0	0.4	04  -3200.0000000000000        10240000.000000000        1600.0000000000000        2560000.0000000000        0.0000000000000000     
40	0.0	0.4	01  -3200.0000000000000        10240000.000000000        1600.0000000000000        2560000.0000000000        0.0000000000000000     
40	0.0	0.4	08  -3200.0000000000000        10240000.000000000        1600.0000000000000        2560000.0000000000        0.0000000000000000     
40	0.0	0.4	06  -3200.0000000000000        10240000.000000000        1600.0000000000000        2560000.0000000000        0.0000000000000000     
40	0.0	2.58	02  -1660.6257197696737        2765065.5355086373       -58.991682661548303        72976.000000000000       0.35349692930061416     
40	0.0	2.58	10  -1667.9820857325656        2789040.1126039666        14.996801023672425        50281.796545105564       0.35106252978749403     
40	0.0	2.58	09  -1670.1689059500959        2797201.3870761357        52.692258477287268        73710.856046065266       0.35080892983821405     
40	0.0	2.58	03  -1663.2987843889955        2774972.4683301342        5.4984005118362127        68930.367242482404       0.35219532956093408     
40	0.0	2.58	07  -1671.0607805502239        2800590.4542546384        12.014075495841331        60092.698656429944       0.35083052983389401     
40	0.0	2.58	05  -1669.8746001279590        2796433.3461292386       -15.291746641074855        60103.996161228410       0.35079192984161406     
40	0.0	2.58	04  -1663.4868841970570        2774818.0831733844       -26.568138195777351        52303.825975687781       0.35267412946517412     
40	0.0	2.58	01  -1666.9852847088932        2786295.6928982725        25.404350607805501        43848.323736404353       0.35197412960517410     
40	0.0	2.58	08  -1666.3685220729367        2784424.0204734486        14.312220089571337        60307.114523352524       0.35153712969257406     
40	0.0	2.58	06  -1670.8905950095968        2799767.9692898272        86.813179782469604        62050.493921944981       0.35078432984313401     
40	0.0	2.33	02  -2099.2335252719131        4422448.7114523351        436.46705054382596        564849.10556621884       0.23852995229400953     
40	0.0	2.33	10  -2116.2444017914268        4494120.7370441463        765.32373640435060        664125.09404990403       0.23498275300344940     
40	0.0	2.33	09  -2072.6999360204736        4309374.3877159311       -162.47344849648113        520851.76455534226       0.24487415102516980     
40	0.0	2.33	03  -2121.6276391554702        4516952.0767754316       -799.52015355086371        739556.18170185538       0.23364035327192934     
40	0.0	2.33	07  -2087.4420985284710        4371752.4043506077        62.063339731285986        586594.17914267431       0.24149095170180965     
40	0.0	2.33	05  -2074.5220729366602        4317724.8010236723       -608.32501599488160        478066.21625079977       0.24449635110072979     
40	0.0	2.33	04  -2088.1676263595650        4375407.5547024952       -635.96609085092769        513338.44273832376       0.24129515174096966     
40	0.0	2.33	01  -2075.1605886116445        4323111.8822776712        610.69033909149073        503359.87587971851       0.24411235117752977     
40	0.0	2.33	08  -2107.2194497760715        4451432.1586692259       -765.59500959692900        647024.52079334611       0.23702055259588947     
40	0.0	2.33	06  -2099.0646193218172        4420865.5611004476       -92.669865642994239        550901.62124120281       0.23884255223148956     
40	0.0	2.0	02  -2788.7779910428662        7781776.5323096607        1454.8246960972490        2117772.3134996803        7.9805384038923191E-002
40	0.0	2.0	10  -2784.3390914907231        7757164.5348688420        1453.6852207293666        2114449.1874600127        8.0607783878443223E-002
40	0.0	2.0	09  -2795.7210492642353        7820637.6046065260        1459.5994881637876        2131644.8496481124        7.8553784289243145E-002
40	0.0	2.0	03  -2791.3819577735126        7796208.1177223288        1458.7364043506077        2128997.0863723611        7.9166584166683165E-002
40	0.0	2.0	07  -2789.1849008317340        7784343.3806781834        1455.2565579014715        2119106.4644913627        7.9892984021403199E-002
40	0.0	2.0	05  -2790.5873320537430        7792636.1202815101        1456.3941138835573        2122634.1317978245        7.9652184069563189E-002
40	0.0	2.0	04  -2796.1535508637235        7822569.4177863086        1460.8784388995521        2135178.9110684581        7.8506984298603144E-002
40	0.0	2.0	01  -2792.4133077415227        7802150.3211772237        1457.7466410748561        2126214.2904670504        7.9215184156963173E-002
40	0.0	2.0	08  -2793.2450415866924        7806822.6180422269        1458.1324376199616        2127281.4907229687        7.9012384197523156E-002
40	0.0	2.0	06  -2790.0563019833653        7788904.5323096607        1457.9296225207934        2126647.5163147794        7.9373584125283170E-002
40	0.0	2.2	02  -2472.4529750479846        6122455.7696737042        1265.3103007037748        1608296.7216890594       0.15080156983968604     
40	0.0	2.2	10  -2484.9315419065897        6185510.1522712735        1269.8630838131799        1626868.6244401792       0.14789437042112591     
40	0.0	2.2	09  -2474.9929622520795        6135580.2994241845        1268.1471529110684        1616206.2751119642       0.15028896994220600     
40	0.0	2.2	03  -2479.6532309660906        6158256.6500319894        1263.7626359564940        1607901.4881637876       0.14911857017628596     
40	0.0	2.2	07  -2471.1209213051825        6117264.9468969926        1257.1337172104927        1592276.5655790148       0.15100476979904603     
40	0.0	2.2	05  -2481.9436980166347        6169995.0812539989        1270.9360204734485        1624721.6852207293       0.14836277032744594     
40	0.0	2.2	04  -2478.8969929622522        6153711.0991682662        1276.2770313499680        1634712.1983365323       0.14929457014108596     
40	0.0	2.2	01  -2480.8381317978246        6164852.8573256554        1273.5252719129878        1629774.7255278311       0.14888497022300595     
40	0.0	2.2	08  -2478.1151631477928        6152147.5265515037        1266.8368522072938        1615222.3058221368       0.14928717014256598     
40	0.0	2.2	06  -2464.6705054382596        6085400.6602687137        1247.4638515674983        1566916.7549584133       0.15264996947000611     
40	0.0	0.1	02  -3200.0000000000000        10240000.000000000        1600.0000000000000        2560000.0000000000        0.0000000000000000     
40	0.0	0.1	10  -3200.0000000000000        10240000.000000000        1600.0000000000000        2560000.0000000000        0.0000000000000000     
40	0.0	0.1	09  -3200.0000000000000        10240000.000000000        1600.0000000000000        2560000.0000000000        0.0000000000000000     
40	0.0	0.1	03  -3200.0000000000000        10240000.000000000        1600.0000000000000        2560000.0000000000        0.0000000000000000     
40	0.0	0.1	07  -3200.0000000000000        10240000.000000000        1600.0000000000000        2560000.0000000000        0.0000000000000000     
40	0.0	0.1	05  -3200.0000000000000        10240000.000000000        1600.0000000000000        2560000.0000000000        0.0000000000000000     
40	0.0	0.1	04  -3200.0000000000000        10240000.000000000        1600.0000000000000        2560000.0000000000        0.0000000000000000     
40	0.0	0.1	01  -3200.0000000000000        10240000.000000000        1600.0000000000000        2560000.0000000000        0.0000000000000000     
40	0.0	0.1	08  -3200.0000000000000        10240000.000000000        1600.0000000000000        2560000.0000000000        0.0000000000000000     
40	0.0	0.1	06  -3200.0000000000000        10240000.000000000        1600.0000000000000        2560000.0000000000        0.0000000000000000     
40	0.0	3.4	02  -1097.6737044145873        1209635.9718490082        7.6781829814459375        10293.690339091490       0.53260629347874133     
40	0.0	3.4	10  -1099.3154190658988        1213346.3390914907       -6.6301983365323096        11443.840051183621       0.53209669358066125     
40	0.0	3.4	09  -1100.9238643634037        1217006.4440179144       -4.1855406269993605        10870.392834293027       0.53228549354290133     
40	0.0	3.4	03  -1101.1132437619963        1217563.3934740883        7.9379398592450414        10783.694177863084       0.53214949357010133     
40	0.0	3.4	07  -1098.7895073576456        1212254.7715930901        13.245681381957773        11914.133077415227       0.53232109353578128     
40	0.0	3.4	05  -1100.8637236084453        1216720.4043506079        9.4600127959053104        11191.580294305822       0.53193409361318122     
40	0.0	3.4	04  -1098.9916826615483        1212917.3128598849        5.4824056301983362        10640.963531669866       0.53244729351054132     
40	0.0	3.4	01  -1097.1068458093409        1208651.0403071018       -8.3013435700575808        11984.738323736405       0.53281329343734130     
40	0.0	3.4	08  -1098.8586052463211        1212376.0153550864       -2.4984005118362123        11248.257197696737       0.53316149336770136     
40	0.0	3.4	06  -1100.0179142674344        1215030.3058221368        3.3058221369161869        10242.941778630839       0.53199509360098129     
40	0.0	2.96	02  -1339.6391554702495        1800375.3397312860       -14.234804862444017        22228.093410108766       0.45111410977717803     
40	0.0	2.96	10  -1337.9795265515036        1795873.5713371721       -15.571337172104926        20441.230966090850       0.45147030970593804     
40	0.0	2.96	09  -1334.9187460012795        1787614.8688419706       -5.3749200255918108        18969.982085732565       0.45194670961065808     
40	0.0	2.96	03  -1331.9552143314140        1779765.1746641074       -11.378758797184901        20168.011516314778       0.45291650941669814     
40	0.0	2.96	07  -1333.1477927063340        1783310.4388995522       -7.5834932821497123        23661.224568138197       0.45198450960309811     
40	0.0	2.96	05  -1332.0076775431862        1780595.5521433142       -10.788867562380039        18901.086372360845       0.45321550935689814     
